Navn;Stasjon;Tid(norsk normaltid);Snødybde;Nedbør (døgn);Middeltemperatur (døgn);Gjennomsnittlig skydekke (døgn);Høyeste middelvind (døgn)
Venabu;SN13420;19.02.2022;49;0;-10,6;0,7;5,7
Venabu;SN13420;20.02.2022;49;0;-9,4;4;3,5
Venabu;SN13420;21.02.2022;53;3,6;-6,9;8;10,6
Venabu;SN13420;22.02.2022;53;0,1;-8,9;6;11
Venabu;SN13420;23.02.2022;54;0,1;-6,6;8;7,9
Venabu;SN13420;24.02.2022;58;4,7;-5,2;4,7;7,8
Venabu;SN13420;25.02.2022;58;0;-7,6;4;7,1
Venabu;SN13420;26.02.2022;58;0,1;-8,3;7;6,2
Venabu;SN13420;27.02.2022;58;0;-3,3;3,3;7,1
Venabu;SN13420;28.02.2022;58;0;-5,5;7,7;6,5
Venabu;SN13420;01.03.2022;59;1,5;-2,6;3,7;6,3
Venabu;SN13420;02.03.2022;59;0,8;-3,4;3;9,3
Venabu;SN13420;03.03.2022;59;0;-10;2;5
Venabu;SN13420;04.03.2022;59;0;-11,4;1,3;3,1
Venabu;SN13420;05.03.2022;58;0;-8,1;3,7;5,7
Venabu;SN13420;06.03.2022;58;0;-3,7;2,7;9,8
Venabu;SN13420;07.03.2022;58;0;-2,4;5,3;7,6
Venabu;SN13420;08.03.2022;58;0;-6,8;1,3;3,1
Venabu;SN13420;09.03.2022;58;0;-5,3;1;5,8
Venabu;SN13420;10.03.2022;56;0;-7,3;8;5,7
Venabu;SN13420;11.03.2022;56;0;-3,6;4,3;4,5
Venabu;SN13420;12.03.2022;56;0;-5,2;3,7;3,3
Venabu;SN13420;13.03.2022;56;0;-4,6;6,7;3,7
Venabu;SN13420;14.03.2022;55;0;-4,4;2,3;3,6
Venabu;SN13420;15.03.2022;54;0;-3,7;0,7;4,6
Venabu;SN13420;16.03.2022;54;0;-4;5,3;3,8
Venabu;SN13420;17.03.2022;54;0,1;-2,6;8;5,9
Venabu;SN13420;18.03.2022;58;6,3;-2,4;4;7,3
Venabu;SN13420;19.03.2022;58;0;-0,4;5,7;4,1
Venabu;SN13420;20.03.2022;56;0;1,5;0,7;3,8
Venabu;SN13420;21.03.2022;54;0;-2,7;0,3;4,6
Venabu;SN13420;22.03.2022;50;0,1;-3,1;7;5,3
Venabu;SN13420;23.03.2022;54;0,4;-0,2;1,3;4,1
Venabu;SN13420;24.03.2022;52;0;3;5,3;8,1
Venabu;SN13420;25.03.2022;52;0;3,1;4;8,1
Venabu;SN13420;26.03.2022;50;0;-2;4,3;16,1
Venabu;SN13420;27.03.2022;48;0,5;1,1;6;11
Venabu;SN13420;28.03.2022;40;0;-2,4;2,7;16,4
Venabu;SN13420;29.03.2022;35;0,6;-8,1;2,7;6,6
Venabu;SN13420;30.03.2022;34;0,5;-8,8;3;5,9
Venabu;SN13420;31.03.2022;34;0;-7,3;5;7,5
Venabu;SN13420;01.04.2022;34;0,6;-8,4;4;4
Venabu;SN13420;02.04.2022;32;0;-6,3;6,3;5,6
Venabu;SN13420;03.04.2022;32;0;-3,4;7,7;5,2
Venabu;SN13420;04.04.2022;34;2,7;-6,4;6;8,8
Venabu;SN13420;05.04.2022;33;0,5;-7,3;4;8,5
Venabu;SN13420;06.04.2022;33;0,9;-6,8;1,3;5,3
Venabu;SN13420;07.04.2022;32;0;-7,1;6,3;6,7
Venabu;SN13420;08.04.2022;33;0,1;-7,2;4,3;11,4
Venabu;SN13420;09.04.2022;30;0;-3,6;6;8,7
Venabu;SN13420;10.04.2022;30;0,3;-1,8;5,3;10
Venabu;SN13420;11.04.2022;30;0,5;-3,4;2,3;8,3
Venabu;SN13420;12.04.2022;29;0;-2,7;6,7;6,5
Venabu;SN13420;13.04.2022;29;0;-0,9;7,7;4,5
Venabu;SN13420;14.04.2022;32;5,8;-1,4;5;6
Venabu;SN13420;15.04.2022;30;0;-1,3;2;3,6
Venabu;SN13420;16.04.2022;28;0;0,3;3;3,1
Venabu;SN13420;17.04.2022;25;0;3,2;3,3;3,6
Venabu;SN13420;18.04.2022;25;0;4,1;0;3,2
Venabu;SN13420;19.04.2022;25;0;4,6;0,7;3,7
Venabu;SN13420;20.04.2022;23;0;5,2;-;3,4
Venabu;SN13420;21.04.2022;22;0;6,2;1;4,5
Venabu;SN13420;22.04.2022;18;0;5,1;0,3;7,3
Venabu;SN13420;23.04.2022;15;0;2,1;1,3;4,8
Venabu;SN13420;24.04.2022;12;0;1,2;1;4,4
Venabu;SN13420;25.04.2022;0;0;2,3;1,7;9,1
Venabu;SN13420;26.04.2022;0;0;-1,6;5;8
Venabu;SN13420;27.04.2022;0;0,5;-1,2;6,3;6,9
Venabu;SN13420;28.04.2022;0;0,2;0,1;4;7,7
Venabu;SN13420;29.04.2022;0;0;-0,6;7;6
Venabu;SN13420;30.04.2022;0;0;1,3;5,7;5,6
Venabu;SN13420;01.05.2022;0;0;3,2;5;5,1
Venabu;SN13420;02.05.2022;0;0;1,3;4;9
Venabu;SN13420;03.05.2022;0;0;-1,8;3,3;7,1
Venabu;SN13420;04.05.2022;0;0;0;7;6
Venabu;SN13420;05.05.2022;0;0;2,9;5;6,2
Venabu;SN13420;06.05.2022;0;0;5,4;5,7;6,1
Venabu;SN13420;07.05.2022;0;0;0,8;3;8,7
Venabu;SN13420;08.05.2022;0;0;1,8;4;7,6
Venabu;SN13420;09.05.2022;0;0;6,9;6;7,1
Venabu;SN13420;10.05.2022;0;0;3,5;7;6,5
Venabu;SN13420;11.05.2022;0;7,3;3,6;7;6,4
Venabu;SN13420;12.05.2022;0;3;4;5,3;7,8
Venabu;SN13420;13.05.2022;0;0;2,8;8;6,3
Venabu;SN13420;14.05.2022;0;1;3,9;5,3;8,7
Venabu;SN13420;15.05.2022;0;0;3,2;4,3;7,3
Venabu;SN13420;16.05.2022;0;0;3,3;0;7
Venabu;SN13420;17.05.2022;0;0;6,7;0;6,8
Venabu;SN13420;18.05.2022;0;0;7,7;3,7;6,2
Venabu;SN13420;19.05.2022;0;0;8,7;5,3;4,8
Venabu;SN13420;20.05.2022;0;0;9,4;5;7
Venabu;SN13420;21.05.2022;0;2,3;4,9;8;4,5
Venabu;SN13420;22.05.2022;0;6,1;7;6,3;4,1
Venabu;SN13420;23.05.2022;0;0,1;6,5;7,7;5,7
Venabu;SN13420;24.05.2022;0;2,5;7,1;8;6,7
Venabu;SN13420;25.05.2022;0;8,2;7,3;7;6,6
Venabu;SN13420;26.05.2022;0;0;5;7,7;7,5
Venabu;SN13420;27.05.2022;0;1,8;3,3;7,7;9,8
Venabu;SN13420;28.05.2022;0;0,1;4,1;5,3;10,1
Venabu;SN13420;29.05.2022;1;2,2;1,9;8;9,9
Venabu;SN13420;30.05.2022;0;9,9;5,2;7,3;4,9
Venabu;SN13420;31.05.2022;0;7,9;7,4;7,3;6,7
Venabu;SN13420;01.06.2022;0;6,1;7;8;5,1
Venabu;SN13420;02.06.2022;0;13,8;6;8;4
Venabu;SN13420;03.06.2022;0;12,2;7,3;7;6,7
Venabu;SN13420;04.06.2022;0;0,1;8,8;5,7;6,9
Venabu;SN13420;05.06.2022;0;0;8,5;4,3;6,4
Venabu;SN13420;06.06.2022;0;0;12;5,3;5,3
Venabu;SN13420;07.06.2022;0;0;12,5;5,3;4,7
Venabu;SN13420;08.06.2022;0;1,6;9,1;7,7;5
Venabu;SN13420;09.06.2022;0;8,3;11,3;6,7;3,8
Venabu;SN13420;10.06.2022;0;0;11,8;7;5,4
Venabu;SN13420;11.06.2022;0;2;10,4;5,3;5,7
Venabu;SN13420;12.06.2022;0;1;8,9;6,7;6,5
Venabu;SN13420;13.06.2022;0;0,5;8,3;4;6,8
Venabu;SN13420;14.06.2022;0;0;8,8;5;6,1
Venabu;SN13420;15.06.2022;0;0,1;10,2;5,3;4,7
Venabu;SN13420;16.06.2022;0;4,5;10,3;6,7;5,7
Venabu;SN13420;17.06.2022;0;0,1;10,5;5,3;5,6
Venabu;SN13420;18.06.2022;0;2,2;8,2;5,3;6,6
Venabu;SN13420;19.06.2022;0;0,3;8,6;5;7,6
Venabu;SN13420;20.06.2022;0;0;12,3;1,3;8,5
Venabu;SN13420;21.06.2022;0;0,1;9,5;7,3;5,5
Venabu;SN13420;22.06.2022;0;0;9,9;7,3;5,6
Venabu;SN13420;23.06.2022;0;0;13,9;2,7;7
Venabu;SN13420;24.06.2022;0;0;16,1;0,7;4,5
Venabu;SN13420;25.06.2022;0;0;16,9;5;5,2
Venabu;SN13420;26.06.2022;0;0;14,7;8;4,4
Venabu;SN13420;27.06.2022;0;5,5;14,6;8;4,2
Venabu;SN13420;28.06.2022;0;37,7;11,7;8;5,5
Venabu;SN13420;29.06.2022;0;34,3;13,4;2,3;3,4
Venabu;SN13420;30.06.2022;0;0;17,1;2,3;4,3
Venabu;SN13420;01.07.2022;0;0;16;6,7;7,2
Venabu;SN13420;02.07.2022;0;4;12,2;7;5,4
Venabu;SN13420;03.07.2022;0;5,5;9,8;6,7;6,2
Venabu;SN13420;04.07.2022;0;9,7;8,8;7;4,4
Venabu;SN13420;05.07.2022;0;8,4;8,2;5,3;5,6
Venabu;SN13420;06.07.2022;0;3,9;6,3;6,3;7,3
Venabu;SN13420;07.07.2022;0;4;8,6;5;8,9
Venabu;SN13420;08.07.2022;0;0,4;9,3;6,3;6,2
Venabu;SN13420;09.07.2022;0;0,8;6,6;6,7;6,4
Venabu;SN13420;10.07.2022;0;0,1;8,7;3,7;9
Venabu;SN13420;11.07.2022;0;0;11,5;4;4,4
Venabu;SN13420;12.07.2022;0;0,2;12,6;4,7;4,8
Venabu;SN13420;13.07.2022;0;1,6;10,6;3,7;7,5
Venabu;SN13420;14.07.2022;0;0;7;7,3;8,5
Venabu;SN13420;15.07.2022;0;0,1;7,2;5,3;7,3
Venabu;SN13420;16.07.2022;0;0,2;7,9;3,7;9
Venabu;SN13420;17.07.2022;0;1,5;8,8;5,3;6,5
Venabu;SN13420;18.07.2022;0;0,2;10,8;6;6,4
Venabu;SN13420;19.07.2022;0;0,1;13,8;3;5,7
Venabu;SN13420;20.07.2022;0;0;15,7;4,7;5,5
Venabu;SN13420;21.07.2022;0;0,6;15,8;4;3,5
Venabu;SN13420;22.07.2022;0;0;10,6;5;7,1
Venabu;SN13420;23.07.2022;0;0;12,6;5;5
Venabu;SN13420;24.07.2022;0;0;12;7,7;5,9
Venabu;SN13420;25.07.2022;0;3,3;11,2;8;6,3
Venabu;SN13420;26.07.2022;0;8,4;10,1;6,7;7,6
Venabu;SN13420;27.07.2022;0;0,3;8,8;3,3;6,9
Venabu;SN13420;28.07.2022;0;0;9,4;1,3;3,7
Venabu;SN13420;29.07.2022;0;0;12,6;5;4
Venabu;SN13420;30.07.2022;0;0;12,1;6;5,4
Venabu;SN13420;31.07.2022;0;0;10,9;7,3;4
Venabu;SN13420;01.08.2022;0;7,9;7,8;7,3;7
Venabu;SN13420;02.08.2022;0;2,5;6,4;7,7;5,5
Venabu;SN13420;03.08.2022;0;7,7;11,7;7,3;7,1
Venabu;SN13420;04.08.2022;0;1,6;10,6;6;7,9
Venabu;SN13420;05.08.2022;0;5,4;9,7;3;5,1
Venabu;SN13420;06.08.2022;0;0,1;6,7;7;7,3
Venabu;SN13420;07.08.2022;0;0,3;8,1;4,7;5
Venabu;SN13420;08.08.2022;0;0;11,5;2,7;4
Venabu;SN13420;09.08.2022;0;0;10,8;7,7;3,9
Venabu;SN13420;10.08.2022;0;0,8;13,6;7;5,6
Venabu;SN13420;11.08.2022;0;0;13,7;7;5,2
Venabu;SN13420;12.08.2022;0;0;14,5;6,7;3,6
Venabu;SN13420;13.08.2022;0;0;15,3;4,7;3,7
Venabu;SN13420;14.08.2022;0;0;15;3,7;4,6
Venabu;SN13420;15.08.2022;0;0;15,8;7;5,4
Venabu;SN13420;16.08.2022;0;0,8;13,9;8;4,7
Venabu;SN13420;17.08.2022;0;18,8;9,5;7,3;8,2
Venabu;SN13420;18.08.2022;0;7,8;8,8;8;6,2
Venabu;SN13420;19.08.2022;0;11,7;12,3;6,3;4,6
Venabu;SN13420;20.08.2022;0;0;12,4;5,3;4,5
Venabu;SN13420;21.08.2022;0;0;7,7;4;5,4
Venabu;SN13420;22.08.2022;0;9,9;7,8;2;3,7
Venabu;SN13420;23.08.2022;0;0;9,5;5,3;4,3
Venabu;SN13420;24.08.2022;0;0;10,5;6;4,3
Venabu;SN13420;25.08.2022;0;0;13,7;3,3;5,2
Venabu;SN13420;26.08.2022;0;0;12,4;6,7;4,9
Venabu;SN13420;27.08.2022;0;9,6;11,7;4,3;4,8
Venabu;SN13420;28.08.2022;0;0;9,6;4,3;4,7
Venabu;SN13420;29.08.2022;0;0;8;4;5,2
Venabu;SN13420;30.08.2022;0;0;6,6;4;6,9
Venabu;SN13420;31.08.2022;0;0;7,9;0,7;6,2
Venabu;SN13420;01.09.2022;0;0;8,4;1;5,6
Venabu;SN13420;02.09.2022;0;0;6;7,7;2,6
Venabu;SN13420;03.09.2022;0;0,3;7,2;7,3;3,9
Venabu;SN13420;04.09.2022;0;2,5;6,7;-;3,3
Venabu;SN13420;05.09.2022;0;0,5;8,9;-;3,7
Venabu;SN13420;06.09.2022;0;0,2;8,7;1,3;3,1
Venabu;SN13420;07.09.2022;0;0;8;0,7;3,8
Venabu;SN13420;08.09.2022;0;0;6,3;7,3;4,8
Venabu;SN13420;09.09.2022;0;0;5,6;7,3;3,5
Venabu;SN13420;10.09.2022;0;0;5,5;6,3;3,4
Venabu;SN13420;11.09.2022;0;0;8,1;2,7;3,1
Venabu;SN13420;12.09.2022;0;0,1;6,9;7,7;5,9
Venabu;SN13420;13.09.2022;0;29,8;7,8;8;6,5
Venabu;SN13420;14.09.2022;0;12,5;6,6;6,3;7,4
Venabu;SN13420;15.09.2022;0;0;5,8;6;6,9
Venabu;SN13420;16.09.2022;0;0;5,8;6,3;8
Venabu;SN13420;17.09.2022;0;0;4,6;6,7;7,8
Venabu;SN13420;18.09.2022;0;0,3;4,5;5;8,2
Venabu;SN13420;19.09.2022;0;0;3,3;2,3;9,3
Venabu;SN13420;20.09.2022;0;0;2,7;0,7;6,6
Venabu;SN13420;21.09.2022;0;0;4;5;3
Venabu;SN13420;22.09.2022;0;0,1;3,8;-;4,1
Venabu;SN13420;23.09.2022;0;5,9;6,5;8;3,7
Venabu;SN13420;24.09.2022;0;8,9;4,6;8;6,2
Venabu;SN13420;25.09.2022;0;0;3,9;5;5,5
Venabu;SN13420;26.09.2022;0;20,2;3,1;8;5
Venabu;SN13420;27.09.2022;0;18,2;4,9;-;5,8
Venabu;SN13420;28.09.2022;0;4,6;5,7;7,7;5,5
Venabu;SN13420;29.09.2022;0;0,1;4;6,3;3,4
Venabu;SN13420;30.09.2022;0;0,4;3;7,3;6
Venabu;SN13420;01.10.2022;0;1;4,2;8;7,1
Venabu;SN13420;02.10.2022;0;17;4;7;4,3
Venabu;SN13420;03.10.2022;0;0,1;3,3;2,3;4,9
Venabu;SN13420;04.10.2022;0;0;2,6;7;5,2
Venabu;SN13420;05.10.2022;0;2,9;4,7;7;8,2
Venabu;SN13420;06.10.2022;0;4,8;3,1;6,3;8,8
Venabu;SN13420;07.10.2022;0;0,2;3,4;6;6,9
Venabu;SN13420;08.10.2022;0;0,3;1,7;3;7,6
Venabu;SN13420;09.10.2022;0;0;0,9;7,3;5,7
Venabu;SN13420;10.10.2022;0;0;2,9;7;8,2
Venabu;SN13420;11.10.2022;0;3,4;0;4,3;8,6
Venabu;SN13420;12.10.2022;0;0;0,1;6;3,3
Venabu;SN13420;13.10.2022;0;1,9;3,2;7;4,5
Venabu;SN13420;14.10.2022;0;0,2;1,6;8;5,9
Venabu;SN13420;15.10.2022;0;15,1;2;6;6,2
Venabu;SN13420;16.10.2022;0;4,5;0,5;8;5,8
Venabu;SN13420;17.10.2022;0;1;0,2;6;4,1
Venabu;SN13420;18.10.2022;0;0,5;0,6;3,3;6,4
Venabu;SN13420;19.10.2022;0;0;-1,1;1,3;5,1
Venabu;SN13420;20.10.2022;0;0;-3,5;2,7;2,1
Venabu;SN13420;21.10.2022;0;0;-2,9;2,3;2,2
Venabu;SN13420;22.10.2022;0;0;-2,9;4;2,1
Venabu;SN13420;23.10.2022;0;0;0,3;2,7;2,1
Venabu;SN13420;24.10.2022;0;0,6;0,6;8;2,3
Venabu;SN13420;25.10.2022;0;3;2,3;8;1,7
Venabu;SN13420;26.10.2022;0;0,7;2,6;4;2,1
Venabu;SN13420;27.10.2022;0;1,2;2,7;8;4,4
Venabu;SN13420;28.10.2022;0;0,3;2,3;7,7;3,5
Venabu;SN13420;29.10.2022;0;3,6;4,7;4;10,1
Venabu;SN13420;30.10.2022;0;0,2;1,6;2,7;4,5
Venabu;SN13420;31.10.2022;0;0;2,4;8;3,2
Venabu;SN13420;01.11.2022;0;0,4;2,2;8;5,1
Venabu;SN13420;02.11.2022;0;3,2;3,9;8;6,9
Venabu;SN13420;03.11.2022;0;8,8;2,7;8;6,6
Venabu;SN13420;04.11.2022;0;11,7;2,9;8;7,3
Venabu;SN13420;05.11.2022;0;6,4;1,5;7;4,7
Venabu;SN13420;06.11.2022;0;7,7;-0,7;8;2,5
Venabu;SN13420;07.11.2022;2;2,6;-0,9;7,7;3,4
Venabu;SN13420;08.11.2022;7;6,7;-2,5;6;2
Venabu;SN13420;09.11.2022;4;4,5;0,7;7,7;3,6
Venabu;SN13420;10.11.2022;3;4;1;8;5,4
Venabu;SN13420;11.11.2022;0;2,9;5,6;5,3;5,7
Venabu;SN13420;12.11.2022;0;0;3,9;2;9,6
Venabu;SN13420;13.11.2022;0;0;1,1;5,7;2,5
Venabu;SN13420;14.11.2022;0;0;-0,4;2,3;1,8
Venabu;SN13420;15.11.2022;0;0;-1,3;4,7;5,8
Venabu;SN13420;16.11.2022;0;0;-4,4;6;3,6
Venabu;SN13420;17.11.2022;0;0;-8,3;0,3;2,1
Venabu;SN13420;18.11.2022;0;0;-10,1;3,3;2,3
Venabu;SN13420;19.11.2022;0;0;-10,6;0;2,3
Venabu;SN13420;20.11.2022;0;0;-9,1;7;6,4
Venabu;SN13420;21.11.2022;0;0,3;-8,1;8;9,2
Venabu;SN13420;22.11.2022;2;1,1;-7;8;6,4
Venabu;SN13420;23.11.2022;4;1,8;-5,2;7,7;5,2
Venabu;SN13420;24.11.2022;7;3,8;-4,9;8;4,1
Venabu;SN13420;25.11.2022;9;2,1;-3,4;8;4,6
Venabu;SN13420;26.11.2022;11;2,6;-3,6;7,7;5,1
Venabu;SN13420;27.11.2022;13;1,8;-1,9;8;6,6
Venabu;SN13420;28.11.2022;17;6,7;-2,6;8;4,2
Venabu;SN13420;29.11.2022;25;7,5;-3,6;8;3,5
Venabu;SN13420;30.11.2022;26;2,8;-5,4;8;2,4
Venabu;SN13420;01.12.2022;26;0,2;-6,6;7,7;2,1
Venabu;SN13420;02.12.2022;26;0;-6,3;8;1,6
Venabu;SN13420;03.12.2022;26;0;-7,3;7,7;2,2
Venabu;SN13420;04.12.2022;26;0;-14,4;8;2,5
Venabu;SN13420;05.12.2022;26;0,1;-11,7;6,3;5,4
Venabu;SN13420;06.12.2022;26;0;-7,4;4,7;4,7
Venabu;SN13420;07.12.2022;27;1,1;-10,8;4,3;5,1
Venabu;SN13420;08.12.2022;26;1,5;-10,7;6,3;4,8
Venabu;SN13420;09.12.2022;26;0,7;-15,8;2;4,5
Venabu;SN13420;10.12.2022;26;0;-16,8;5,7;2,9
Venabu;SN13420;11.12.2022;26;0;-17,8;5;3,1
Venabu;SN13420;12.12.2022;26;0,3;-14,1;6;4,8
Venabu;SN13420;13.12.2022;26;0;-22,9;1;3,6
Venabu;SN13420;14.12.2022;26;0;-18,8;3,3;2,7
Venabu;SN13420;15.12.2022;26;0,2;-10,2;1,7;8,4
Venabu;SN13420;16.12.2022;26;0;-16,6;1,7;3,4
Venabu;SN13420;17.12.2022;26;0,2;-13,6;8;1,4
Venabu;SN13420;18.12.2022;26;0,5;-11,4;4,3;4,7
Venabu;SN13420;19.12.2022;26;0,3;-9;7,7;4,6
Venabu;SN13420;20.12.2022;29;4,7;-7,1;8;4,2
Venabu;SN13420;21.12.2022;29;0;-9,4;3,3;2,7
Venabu;SN13420;22.12.2022;29;0,7;-7,6;6;8,2
Venabu;SN13420;23.12.2022;29;0;-11,9;0,7;4,9
Venabu;SN13420;24.12.2022;29;0;-17;0;4,2
Venabu;SN13420;25.12.2022;29;0;-12,7;6;3,8
Venabu;SN13420;26.12.2022;31;4,1;-4,1;8;6,3
Venabu;SN13420;27.12.2022;35;6;-9,5;3,7;4,7
Venabu;SN13420;28.12.2022;35;0;-15,4;4;4,1
Venabu;SN13420;29.12.2022;37;3;-6,3;8;5,9
Venabu;SN13420;30.12.2022;46;9,6;-4,6;8;6,3
Venabu;SN13420;31.12.2022;58;10,8;-4,4;5,7;9
Venabu;SN13420;01.01.2023;59;1,2;-16;0;6,1
Venabu;SN13420;02.01.2023;59;0;-14;4;3,4
Venabu;SN13420;03.01.2023;59;0;-15,9;0,3;4,2
Venabu;SN13420;04.01.2023;59;0;-11,3;7,7;6,8
Venabu;SN13420;05.01.2023;61;4,9;-10,8;8;5,6
Venabu;SN13420;06.01.2023;68;7,7;-11,2;8;5,5
Venabu;SN13420;07.01.2023;80;11,7;-8,4;8;4,7
Venabu;SN13420;08.01.2023;87;6,7;-1,5;8;6,8
Venabu;SN13420;09.01.2023;88;4,8;-1,8;8;6,1
Venabu;SN13420;10.01.2023;95;8,5;-4,3;8;3,9
Venabu;SN13420;11.01.2023;99;6,3;-2,8;7,7;8,9
Venabu;SN13420;12.01.2023;99;1,5;-3,4;8;7,7
Venabu;SN13420;13.01.2023;99;0;-5,3;4,3;3,9
Venabu;SN13420;14.01.2023;102;3,4;-5,2;7;6,9
Venabu;SN13420;15.01.2023;102;1,5;-6,6;8;7,7
Venabu;SN13420;16.01.2023;103;1,2;-9,1;2,3;6,2
Venabu;SN13420;17.01.2023;104;1,2;-5,2;8;6,2
Venabu;SN13420;18.01.2023;107;3,1;-9,1;5,7;5,4
Venabu;SN13420;19.01.2023;107;0;-12,6;3;1,8
Venabu;SN13420;20.01.2023;107;0,1;-16,9;0;2,7
Venabu;SN13420;21.01.2023;107;0;-16,3;2,7;2,4
Venabu;SN13420;22.01.2023;107;0;-15;1;2,8
Venabu;SN13420;23.01.2023;107;0;-9;7,3;2,4
Venabu;SN13420;24.01.2023;109;0,6;-2,4;7;2,3
Venabu;SN13420;25.01.2023;102;0,2;-1;5;4,7
Venabu;SN13420;26.01.2023;102;0;-7,1;1,7;7,9
Venabu;SN13420;27.01.2023;98;0;-10,1;6,3;3,5
Venabu;SN13420;28.01.2023;98;0,1;-4,8;7;8,9
Venabu;SN13420;29.01.2023;98;0;-3,2;5,7;8
Venabu;SN13420;30.01.2023;98;0,1;-4,7;4;12,1
Venabu;SN13420;31.01.2023;99;0,8;-8,8;7,3;10,3
Venabu;SN13420;01.02.2023;99;0,4;-11;3,7;5,7
Venabu;SN13420;02.02.2023;99;0;-12,4;1,7;4,4
Venabu;SN13420;03.02.2023;101;2,4;-10,3;7,3;2,1
Venabu;SN13420;04.02.2023;99;4;-12,7;5,3;2,8
Venabu;SN13420;05.02.2023;99;0;-7,2;3,3;7,4
Venabu;SN13420;06.02.2023;99;0;-5,4;4,7;3,5
Venabu;SN13420;07.02.2023;95;0;-5,4;6,7;5,1
Venabu;SN13420;08.02.2023;95;0;-4,4;6,7;6,9
Venabu;SN13420;09.02.2023;95;1,1;-4,1;4,7;10
Venabu;SN13420;10.02.2023;98;4,7;-9;5,3;12,3
Venabu;SN13420;11.02.2023;97;4,7;-4,1;7,7;6
Venabu;SN13420;12.02.2023;95;0,5;-2,2;4,3;4,8
Venabu;SN13420;13.02.2023;93;0;0;4;10,3
Venabu;SN13420;14.02.2023;93;0;-8,1;1,3;3,8
Venabu;SN13420;15.02.2023;93;0;-7,3;4,7;2,3
Venabu;SN13420;16.02.2023;93;0;-6,3;6;3,2
Venabu;SN13420;17.02.2023;93;0,3;-4,3;8;4,4
Venabu;SN13420;18.02.2023;100;8,1;-6,3;0,7;9,2
Venabu;SN13420;19.02.2023;100;0,1;-9,1;4;9
Venabu;SN13420;20.02.2023;106;0;-5;5,7;5,6
Venabu;SN13420;21.02.2023;106;0,2;-8,8;0,7;9,2
Venabu;SN13420;22.02.2023;107;1,1;-7,4;8;6,8
Venabu;SN13420;23.02.2023;113;7,9;-7,2;3,7;5,4
Venabu;SN13420;24.02.2023;114;1,5;-6,5;3,3;11,8
Venabu;SN13420;25.02.2023;114;0,1;-6,6;3,3;11,5
Venabu;SN13420;26.02.2023;113;0;-2,7;6,7;12
Venabu;SN13420;27.02.2023;113;0;-0,9;1;9,5
Venabu;SN13420;28.02.2023;110;0;-1,9;1,7;8,5
Venabu;SN13420;01.03.2023;110;0;-3,2;0,7;12,9
Venabu;SN13420;02.03.2023;108;0;-2,6;3;13,1
Venabu;SN13420;03.03.2023;104;0;-3,5;3;14
Venabu;SN13420;04.03.2023;99;0;-9,2;1;10,9
Venabu;SN13420;05.03.2023;99;0,1;-8,9;6,3;9,7
Venabu;SN13420;06.03.2023;95;2,4;-13,5;1;5,8
Venabu;SN13420;07.03.2023;95;0;-16,1;1,3;3,9
Venabu;SN13420;08.03.2023;93;0;-13,4;7;6
Venabu;SN13420;09.03.2023;96;2,8;-14,2;5,7;7,8
Venabu;SN13420;10.03.2023;95;0,4;-15,3;2;8,7
Venabu;SN13420;11.03.2023;92;0;-12,5;6,7;5,6
Venabu;SN13420;12.03.2023;92;0;-11,5;3;8,8
Venabu;SN13420;13.03.2023;93;1;-8;8;4,9
Venabu;SN13420;14.03.2023;96;6,6;-7,1;3,7;9,4
Venabu;SN13420;15.03.2023;96;0;-7,5;1,7;8,4
Venabu;SN13420;16.03.2023;96;0;-9,1;2,7;6,1
Venabu;SN13420;17.03.2023;112;18,5;-4,4;8;7,9
Venabu;SN13420;18.03.2023;112;2,6;-5,8;1;6,3
Venabu;SN13420;19.03.2023;112;0;-4;7,7;5,2
Venabu;SN13420;20.03.2023;111;0,1;-4,4;3,7;5,8
Venabu;SN13420;21.03.2023;110;0;-6,7;6;3,6
Venabu;SN13420;22.03.2023;115;5;-2,9;8;3,9
Venabu;SN13420;23.03.2023;115;4,8;-1,8;5,3;4,9
Venabu;SN13420;24.03.2023;120;8,3;-1,8;6,3;3,6
Venabu;SN13420;25.03.2023;120;0,9;-8;7,3;10,4
Venabu;SN13420;26.03.2023;118;0,2;-13,2;1,3;5,8
Venabu;SN13420;27.03.2023;118;0;-11,9;2,3;6,6
Venabu;SN13420;28.03.2023;118;0;-12,7;3,3;5,5
Venabu;SN13420;29.03.2023;118;0,5;-11,8;3,7;3,3
Venabu;SN13420;30.03.2023;118;0,1;-8,6;7,3;3,7
Venabu;SN13420;31.03.2023;117;0,1;-7,7;2,7;4,7
Venabu;SN13420;01.04.2023;115;0;-9,4;0,7;4,1
Venabu;SN13420;02.04.2023;108;0;-8,1;0,3;4,7
Venabu;SN13420;03.04.2023;107;0;-7,1;3;2,9
Venabu;SN13420;04.04.2023;106;10,6;-3,6;4,7;3,7
Venabu;SN13420;05.04.2023;105;0;-3;1,3;4,3
Venabu;SN13420;06.04.2023;90;0;-4,5;7,7;5,6
Venabu;SN13420;07.04.2023;90;4,1;-5,5;4,3;4
Venabu;SN13420;08.04.2023;86;0;-2,7;3,3;3,6
Venabu;SN13420;09.04.2023;82;0;-1,5;4,3;4,1
Venabu;SN13420;10.04.2023;85;3,2;-1,1;8;5
Venabu;SN13420;11.04.2023;86;4,6;-0,3;8;7,1
Venabu;SN13420;12.04.2023;88;9,5;0,7;7,3;4,9
Venabu;SN13420;13.04.2023;83;5,2;0,7;8;9,1
